datetime,Vancouver,Portland,San Francisco,Seattle,Los Angeles,San Diego,Las Vegas,Phoenix,Albuquerque,Denver,San Antonio,Dallas,Houston,Kansas City,Minneapolis,Saint Louis,Chicago,Nashville,Indianapolis,Atlanta,Detroit,Jacksonville,Charlotte,Miami,Pittsburgh,Toronto,Philadelphia,New York,Montreal,Boston,Beersheba,Tel Aviv District,Eilat,Haifa,Nahariyya,Jerusalem
2012-10-31,283.2937866161175,285.21065752349756,289.61723995917777,284.32996608468244,293.2551536511981,292.82019666470575,294.03175686168794,297.53512497508484,287.11977014682896,282.89142451317656,293.8826136933515,292.16860763007514,294.33165485221497,286.69525368268165,281.5592550545087,286.40750420705723,284.6278572327936,287.7400506203831,284.57506487584214,289.473237712213,284.9111181469533,295.60597178110936,288.70511238395767,299.01037820960596,285.32665470890817,283.4658232038044,286.9460329650616,287.5402270206824,283.553875683194,285.9787772245966,299.3964006968029,298.24614639759017,300.4767896174856,298.71494528043786,298.71302325581405,297.780950752394
2012-11-30,280.39308333333327,281.7610555555554,286.592826388889,281.01239583333387,289.27634722222246,289.01092361111114,287.529388888889,291.7833888888888,280.6000416666668,280.352875,290.1064305555552,288.4895625000002,290.6840902777779,281.5699027777778,275.63181250000036,280.0445972222224,278.33336111111095,281.47721527777765,278.3592430555552,283.3603958333337,277.86406250000005,288.3740624999997,282.1789444444445,294.1272499999998,277.56402777777737,277.4734930555558,278.45213888888867,279.0958194444445,274.77132638888884,278.14347916666696,294.43709027777794,293.7123749999984,294.40360416666573,294.9444305555555,294.94576388888885,293.17781944444414
2012-12-31,277.5875806451611,278.55578427419374,283.40332997311805,278.3153326612901,286.23920900537627,286.1378138440864,282.1642063172043,285.02410483870926,274.54392271505395,273.4933086917571,286.9611189516127,284.2369811827959,288.5577876344088,276.4332439516131,268.2737802419356,278.1798508064512,276.36625873655925,281.55885080645174,277.25885685483865,282.57175067204304,275.9877448476708,288.2557224462364,282.2705866935479,294.80242271505386,277.15928091397853,274.243503360215,277.91604032258095,277.8228776881719,269.3786256720433,275.6963474462368,290.1050033602146,289.1039213709655,288.88840031362014,290.4440840053752,290.4436626344075,287.932161962366
2013-01-31,275.03487090053744,275.15110692204433,281.3949268145158,275.97378142921076,284.74294171146926,284.6798621863804,279.08173252688186,282.79548853046657,271.8105489695328,271.90980539874585,284.9235185483855,282.3041202508953,286.0350143817193,274.4559559811836,264.51185434587774,274.73382208781294,271.1894053091413,278.4695417338693,272.5902173611112,282.1123938844087,271.8205184139784,289.0271615591416,280.69869070340485,295.3283541218641,272.8812924059138,271.08484693100274,274.4584726254476,274.27630584677416,264.6009630824367,271.97764052419456,286.01786789874427,286.7586476926494,287.4205872535836,288.18105595878166,287.9271298387107,285.23693779121925
2013-02-28,278.2891153025804,278.97117881944325,283.1988981646813,279.1597865575402,285.7343334573419,285.24695012400906,282.81544605654904,284.9636700148811,275.306948015872,272.7963328373021,287.88488851686606,284.8356603174612,288.02248859126945,273.63373797122887,264.75323893849406,274.31777976190307,270.4430264136906,278.4801007936502,271.60304327877066,280.2881851438501,270.0026347966277,288.35209312995994,279.05183296130974,294.80284037698397,270.9936129712291,269.7765301339301,273.75178559027796,273.76289384920517,266.36727728174384,272.0967473710299,288.1450558035722,288.1254254712285,289.59298846726074,288.79416282242113,288.78585751488095,286.8743575148815
2013-03-31,279.8401223270456,281.2025599462364,285.2291072132635,280.4100317204284,288.21572857142695,287.51228015232925,289.82764036738274,291.6065407906562,282.05009018816946,276.43571518817333,289.39693270609416,286.18931033243405,289.1615515723262,275.9814963261652,269.80916994609004,276.7833746863802,273.2479410601964,279.53748960573404,274.7696847708896,281.3660850358438,273.8080090949796,286.76925999103906,280.57007223719705,292.44582650494056,274.462119182389,273.16805504032396,276.9956659029639,276.86522372311737,272.6096299640593,275.66253674753085,289.3291316308238,291.2912110439066,293.56406534497864,290.1228534050206,288.37421314016603,288.91191747311814
2013-04-30,282.56835393518463,284.1065708333333,287.7215784722224,282.57255115740674,289.6340770833335,288.43467638888876,293.6060615740739,295.3619706018514,286.3000456018515,278.8725891203696,292.3553983796289,290.2333835648153,292.15110416666676,283.2131710648137,276.59056412037074,285.3798342592597,280.8750638888887,287.7081057870375,284.1137094907404,288.8826326388888,280.04001944444457,293.3231791666667,288.9674078703709,297.6788990740735,284.16761944444403,278.7399212962958,284.5199618055554,283.8441837962956,278.8284034722224,281.8352620370376,291.7207677156163,292.9285807870368,296.0765064814802,291.558237062937,290.08233449396494,290.4502383101849
2013-05-31,286.3780504032258,287.08919825268833,289.3780356182795,286.5354280913976,292.151684811828,290.9454267473115,298.3442526881719,300.58456451612903,290.4205087365592,287.1525598118279,296.12696034946225,295.5061155913979,296.73137836021505,290.85505174731173,286.71477822580675,292.17925067204254,289.17216599462387,292.3466377688168,291.67408534946236,292.1764146505379,289.52712432795687,295.49649529569894,292.038583333333,298.2721612903225,289.792130376344,287.5622661290322,289.4657305107529,288.9704536290323,288.07240053763377,287.3331330645162,296.74689314516104,295.90521303763427,302.06111626343943,295.39346236559174,294.59966554659553,295.5655224014339
2013-06-30,288.9017295601848,289.7071079166666,290.6437668287041,289.2362898611113,293.0525613888889,291.6104718750005,305.1045145138889,306.1423048611111,297.45123314814856,293.5218637037042,300.30873754629573,301.54777851851827,301.5273688657403,296.30449657407365,292.59623650462953,296.7398650925929,292.861712546296,297.49489907407366,295.6388807638889,297.11829182870434,293.2876476157401,299.6284579166668,296.6922273611107,300.4718086805553,293.9051737731487,291.70726486111136,295.1569829166665,295.3723373379623,291.21181523148186,293.02271069444424,297.3327748379627,298.7594722222214,302.8966887962956,297.2185439351845,296.8645434953693,296.93315173611063
2013-07-31,292.3053747759849,292.4966906362003,291.7550929659502,291.72787758310903,295.2390622759851,293.79873566308197,306.5292627688173,306.97995586917557,294.24836402329714,294.0288120519718,300.7787885304665,301.9609952956987,301.5006191756278,298.22381518817207,295.60267226702524,297.9061812275982,295.81554681899604,297.6310351702509,296.45713013513483,297.31768445945926,295.6346422491036,299.4508487903229,297.4587011648748,300.26501105097003,295.4792717293915,294.6574594534047,298.2566767473118,299.47550896057396,295.0031424731176,297.07052016129035,297.524000672043,300.14646724910256,303.2690333333314,298.4583413978501,298.5859684139789,296.9900100806452
2013-08-31,291.7354404793907,292.69230902777826,291.24477072132635,291.8233877688169,294.66161491935435,293.3839875672041,303.61131048387017,305.87019074820705,294.2388262768831,293.94804166666637,302.3356204077071,303.92012018369167,302.09097043010746,297.7315753808234,294.84947916666647,297.4902302867376,295.2665516353034,297.6144281067739,296.5626828181001,296.94676769713254,294.3862527105726,300.299478942652,296.57485674283146,301.2089960691819,293.5379603718642,293.02816431451606,294.6989852150534,295.6261002016125,293.05152594086013,294.08680477150614,297.84506749552037,301.0502579077043,303.50715598118205,298.8361733870966,299.2598579525088,297.391092786739
